ticker,company_name,signal_date,cluster_start,cluster_end,total_usd,unique_insiders,opportunistic_count,routine_insiders,insider_details,insider_vwap,market_cap_m,mcap_band,price,high_52w,low_52w,drawdown_52w_pct,near_52w_low,pre_cluster_close,pre_cluster_crash_pct,cmp_reliable,shares_approximate,entry_price,outcome_7d,outcome_10d,outcome_30d,outcome_60d,outcome_90d,outcome_180d,outcome_7d_date,outcome_10d_date,outcome_30d_date,outcome_60d_date,outcome_90d_date,outcome_180d_date,iwm_7d,iwm_10d,iwm_30d,iwm_60d,iwm_90d,iwm_180d,alpha_7d,alpha_10d,alpha_30d,alpha_60d,alpha_90d,alpha_180d,delisted_or_acquired,notes
DFH,"Dream Finders Homes, Inc.",2021-01-25,2021-01-25,2021-01-25,2145000,3,3,,"[{""name"": ""Udelhofen Justin"", ""role"": ""Dir"", ""date"": ""2021-01-25"", ""price"": 13.0, ""value"": 975000.0}, {""name"": ""Moran Doug"", ""role"": ""SVP, COO"", ""date"": ""2021-01-25"", ""price"": 13.0, ""value"": 780000.0}, {""name"": ""Moyer Rick A."", ""role"": ""SVP, CFO"", ""date"": ""2021-01-25"", ""price"": 13.0, ""value"": 390000.0}]",13.0,1958.3,$500M-$3B,21.5,,,,False,21.389999389648438,-39.2,True,False,23.059999465942383,12.49,19.69,9.15,0.78,6.94,-11.41,2021-02-01,2021-02-04,2021-02-24,2021-03-26,2021-04-26,2021-07-26,-1.2611,2.4941,6.4229,3.6216,7.1444,3.5797,13.7511,17.1959,2.7271,-2.8416,-0.2044,-14.9897,False,
SOWG,Sow Good Inc.,2021-02-05,2021-02-05,2021-02-05,800000,3,3,,"[{""name"": ""Berman Lyle"", ""role"": ""Dir"", ""date"": ""2021-02-05"", ""price"": 4.0, ""value"": 400000.0}, {""name"": ""Ludeman Chris"", ""role"": ""Dir"", ""date"": ""2021-02-05"", ""price"": 4.0, ""value"": 200000.0}, {""name"": ""Creed Greg"", ""role"": ""Dir"", ""date"": ""2021-02-05"", ""price"": 4.0, ""value"": 200000.0}]",4.0,207.8,$200M-$500M,75.75,124.5,22.5,-39.2,False,93.75,-95.7,True,False,78.75,7.62,4.76,25.71,20.95,1.9,-15.24,2021-02-12,2021-02-16,2021-03-08,2021-04-06,2021-05-06,2021-08-04,-0.022,-0.6511,-3.7702,-1.1342,-1.8923,-3.7225,7.642,5.4111,29.4802,22.0842,3.7923,-11.5175,False,
MBIN,Merchants Bancorp,2021-03-16,2021-03-16,2021-03-16,1000000,3,3,,"[{""name"": ""Sellers Anne E."", ""role"": ""Dir"", ""date"": ""2021-03-16"", ""price"": 25.0, ""value"": 300000.0}, {""name"": ""Juster Andrew"", ""role"": ""Dir"", ""date"": ""2021-03-16"", ""price"": 25.0, ""value"": 500000.0}, {""name"": ""Kucer Susan Dehner"", ""role"": ""Indianpolis Market Pres"", ""date"": ""2021-03-16"", ""price"": 25.0, ""value"": 200000.0}]",25.0,720.7,$500M-$3B,25.041109085083008,27.585737228393555,8.115632057189941,-9.2,False,27.585737228393555,-9.4,True,False,24.977821350097656,-2.76,3.27,1.52,8.21,4.1,-5.52,2021-03-23,2021-03-26,2021-04-15,2021-05-17,2021-06-14,2021-09-13,-6.5645,-4.8578,-3.2707,-4.5516,-0.2186,-3.7344,3.8045,8.1278,4.7907,12.7616,4.3186,-1.7856,False,
DSGN,"Design Therapeutics, Inc.",2021-03-30,2021-03-30,2021-03-30,33600000,4,4,,"[{""name"": ""George Simeon"", ""role"": ""Dir, 10%"", ""date"": ""2021-03-30"", ""price"": 20.0, ""value"": 5000000.0}, {""name"": ""Lappe Rodney W"", ""role"": ""Dir"", ""date"": ""2021-03-30"", ""price"": 20.0, ""value"": 100000.0}, {""name"": ""Shah Pratik"", ""role"": ""Exec Chairperson"", ""date"": ""2021-03-30"", ""price"": 20.0, ""value"": 500000.0}, {""name"": ""William Arsani"", ""role"": ""Dir"", ""date"": ""2021-03-30"", ""price"": 20.0, ""value"": 14000000.0}, {""name"": ""William Arsani"", ""role"": ""Dir"", ""date"": ""2021-03-30"", ""price"": 20.0, ""value"": 14000000.0}]",20.0,1588.7,$500M-$3B,29.520000457763672,,,,False,34.0099983215332,-41.2,True,False,29.899999618530273,-0.4,-11.04,-17.06,-12.64,-23.48,-47.86,2021-04-06,2021-04-09,2021-04-29,2021-06-01,2021-06-28,2021-09-27,1.5253,0.7468,3.1909,3.2226,4.4565,2.9543,-1.9253,-11.7868,-20.2509,-15.8626,-27.9365,-50.8143,False,
CTOS,"Custom Truck One Source, Inc.",2021-04-01,2021-04-01,2021-04-01,6875000,7,7,,"[{""name"": ""Carlsen James"", ""role"": ""EVP - Rentals"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 100000.0}, {""name"": ""Nelson Georgia R"", ""role"": ""Dir"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 125000.0}, {""name"": ""Meader Brad"", ""role"": ""CFO"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 125000.0}, {""name"": ""Ein Mark"", ""role"": ""Dir"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 5000000.0}, {""name"": ""Heinberg Marshall"", ""role"": ""Dir"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 750000.0}, {""name"": ""Bader Paul"", ""role"": ""Dir"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 125000.0}, {""name"": ""McMonagle Ryan"", ""role"": ""Pres, COO"", ""date"": ""2021-04-01"", ""price"": 5.0, ""value"": 650000.0}]",5.0,2126.5,$500M-$3B,9.350000381469727,9.350000381469727,1.8899999856948853,0.0,False,9.350000381469727,-46.5,True,True,9.140000343322754,5.91,7.55,14.0,16.52,4.16,2.84,2021-04-08,2021-04-12,2021-05-03,2021-06-01,2021-06-30,2021-09-28,-1.0713,-1.4446,0.4534,1.3735,2.109,-1.1896,6.9813,8.9946,13.5466,15.1465,2.051,4.0296,False,
BMEA,"Biomea Fusion, Inc.",2021-04-20,2021-04-15,2021-04-20,21903590,3,3,,"[{""name"": ""Erdtmann Rainer M"", ""role"": ""Pres, COO, 10%"", ""date"": ""2021-04-15"", ""price"": 16.15, ""value"": 3301795.0}, {""name"": ""Butler Thomas Andrew"", ""role"": ""CEO, 10%"", ""date"": ""2021-04-15"", ""price"": 16.15, ""value"": 3301795.0}, {""name"": ""Chen Bihua"", ""role"": ""Dir"", ""date"": ""2021-04-20"", ""price"": 17.0, ""value"": 15300000.0}]",16.73,483.0,$200M-$500M,16.790000915527344,,,,False,,,True,False,17.459999084472656,-2.69,-2.92,0.23,8.25,-22.51,-34.14,2021-04-27,2021-04-30,2021-05-20,2021-06-21,2021-07-19,2021-10-18,2.6742,1.0741,-1.3933,2.1217,-4.6975,1.5959,-5.3642,-3.9941,1.6233,6.1283,-17.8125,-35.7359,False,
FSBC,Five Star Bancorp,2021-05-04,2021-05-04,2021-05-04,3741980,11,11,,"[{""name"": ""Rizzo Michael Anthony"", ""role"": ""SVP, Chief Banking Officer"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 127000.0}, {""name"": ""Riggs Judson Teichert"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 443560.0}, {""name"": ""Perry-Smith Robert Truxtun"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 443560.0}, {""name"": ""Nickum David Frank"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 443560.0}, {""name"": ""Lucchetti David John"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 443560.0}, {""name"": ""Ramos Kevin Francis"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 443560.0}, {""name"": ""Joffe Philip Mark"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 100000.0}, {""name"": ""Deary-Bell Shannon"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 330000.0}, {""name"": ""Campbell Michael D"", ""role"": ""Dir"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 100000.0}, {""name"": ""Beckwith James Eugene"", ""role"": ""Pres, CEO"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 443560.0}, {""name"": ""Allbaugh Lawrence Eugene"", ""role"": ""Dir, 10%"", ""date"": ""2021-05-04"", ""price"": 20.0, ""value"": 423620.0}]",20.0,372.2,$200M-$500M,17.4102725982666,,,,False,,,True,True,21.109956741333008,6.19,2.76,1.36,-0.78,1.25,14.18,2021-05-11,2021-05-14,2021-06-03,2021-07-06,2021-08-02,2021-11-01,-1.5468,-0.6205,1.8075,1.7083,-0.9531,5.675,7.7368,3.3805,-0.4475,-2.4883,2.2031,8.505,False,
HOWL,"Werewolf Therapeutics, Inc.",2021-05-04,2021-05-04,2021-05-04,13812784,3,3,,"[{""name"": ""Evnin Luke"", ""role"": ""Dir, 10%"", ""date"": ""2021-05-04"", ""price"": 16.0, ""value"": 2412784.0}, {""name"": ""Asanuma Sakae"", ""role"": ""Dir, 10%"", ""date"": ""2021-05-04"", ""price"": 16.0, ""value"": 5000000.0}, {""name"": ""Lazarus Alon"", ""role"": ""Dir, 10%"", ""date"": ""2021-05-04"", ""price"": 16.0, ""value"": 6400000.0}]",16.0,441.5,$200M-$500M,16.030000686645508,,,,False,16.260000228881836,-1.6,True,False,15.90999984741211,-18.35,-26.9,-18.73,9.55,4.09,0.63,2021-05-11,2021-05-14,2021-06-03,2021-07-06,2021-08-02,2021-11-01,-1.5468,-0.6205,1.8075,1.7083,-0.9531,5.675,-16.8032,-26.2795,-20.5375,7.8417,5.0431,-5.045,False,
VERA,"Vera Therapeutics, Inc.",2021-05-18,2021-05-17,2021-05-18,26714635,3,3,,"[{""name"": ""Emster Kurt Von"", ""role"": ""Dir"", ""date"": ""2021-05-17"", ""price"": 11.02, ""value"": 8714653.0}, {""name"": ""Katabi Maha"", ""role"": ""Dir, 10%"", ""date"": ""2021-05-18"", ""price"": 11.0, ""value"": 7999992.0}, {""name"": ""Enright Patrick G"", ""role"": ""Dir, 10%"", ""date"": ""2021-05-18"", ""price"": 11.0, ""value"": 9999990.0}]",11.01,252.9,$200M-$500M,12.350000381469727,,,,False,11.5,-4.3,True,False,15.260000228881836,29.36,13.04,1.05,4.72,11.4,53.34,2021-05-25,2021-05-28,2021-06-17,2021-07-19,2021-08-16,2021-11-15,0.6011,3.4641,4.4421,-2.7079,0.6649,9.9482,28.7589,9.5759,-3.3921,7.4279,10.7351,43.3918,False,
IMNM,"Immunome, Inc.",2021-05-25,2021-05-24,2021-05-25,1525481,4,4,,"[{""name"": ""Rapp Michael"", ""role"": ""Dir"", ""date"": ""2021-05-24"", ""price"": 18.38, ""value"": 983423.0}, {""name"": ""Wagenheim Philip"", ""role"": ""Dir"", ""date"": ""2021-05-24"", ""price"": 18.35, ""value"": 247725.0}, {""name"": ""Lamattina John L"", ""role"": ""Dir"", ""date"": ""2021-05-24"", ""price"": 18.57, ""value"": 101028.0}, {""name"": ""Sarma Purnanand D"", ""role"": ""Pres, CEO"", ""date"": ""2021-05-25"", ""price"": 18.41, ""value"": 193305.0}]",18.39,217.3,$200M-$500M,18.479999542236328,43.2400016784668,9.460000038146973,-57.3,False,18.139999389648438,1.4,True,False,19.6299991607666,4.84,4.38,-14.52,-17.17,-28.68,-24.15,2021-06-01,2021-06-04,2021-06-24,2021-07-26,2021-08-23,2021-11-22,2.1088,1.8133,3.9795,-1.2667,-1.5223,4.2226,2.7312,2.5667,-18.4995,-15.9033,-27.1577,-28.3726,False,
GCO,Genesco Inc.,2021-06-03,2021-06-02,2021-06-03,641848,3,3,,"[{""name"": ""Sandfort Gregory A"", ""role"": ""Dir"", ""date"": ""2021-06-02"", ""price"": 58.45, ""value"": 250166.0}, {""name"": ""Meixelsperger Mary E"", ""role"": ""Dir"", ""date"": ""2021-06-03"", ""price"": 58.32, ""value"": 291577.0}, {""name"": ""Martinez Angel R"", ""role"": ""Dir"", ""date"": ""2021-06-03"", ""price"": 58.37, ""value"": 100105.0}]",58.38,867.3,$500M-$3B,57.9900016784668,58.31999969482422,14.380000114440918,-0.6,False,58.31999969482422,0.1,True,False,59.5,-0.74,2.02,0.71,-3.7,5.78,6.22,2021-06-10,2021-06-14,2021-07-06,2021-08-02,2021-09-01,2021-11-30,0.9782,1.7445,-0.528,-3.1309,0.1679,-3.6237,-1.7182,0.2755,1.238,-0.5691,5.6121,9.8437,False,
SOWG,Sow Good Inc.,2021-07-02,2021-07-02,2021-07-02,827497,3,3,,"[{""name"": ""Berman Lyle"", ""role"": ""Dir"", ""date"": ""2021-07-02"", ""price"": 4.25, ""value"": 500000.0}, {""name"": ""Ludeman Chris"", ""role"": ""Dir"", ""date"": ""2021-07-02"", ""price"": 4.25, ""value"": 199997.0}, {""name"": ""Creed Greg"", ""role"": ""Dir"", ""date"": ""2021-07-02"", ""price"": 4.25, ""value"": 127500.0}]",4.25,288.3,$200M-$500M,72.75,124.5,55.5,-41.6,False,91.19999694824219,-95.3,True,False,69.0,47.83,23.48,8.7,30.43,-38.04,-50.0,2021-07-09,2021-07-12,2021-08-02,2021-08-31,2021-09-30,2021-12-29,0.2302,0.3144,-2.6167,0.0266,-2.8546,-0.6708,47.5998,23.1656,11.3167,30.4034,-35.1854,-49.3292,False,
CVRX,"CVRx, Inc.",2021-07-02,2021-06-30,2021-07-02,9477743,3,3,,"[{""name"": ""Nehra John M"", ""role"": ""Dir"", ""date"": ""2021-06-30"", ""price"": 18.03, ""value"": 502647.0}, {""name"": ""Jain Mudit K."", ""role"": ""Dir"", ""date"": ""2021-07-01"", ""price"": 18.03, ""value"": 4025096.0}, {""name"": ""Pardo Geoffrey B"", ""role"": ""Dir"", ""date"": ""2021-07-02"", ""price"": 18.0, ""value"": 4950000.0}]",18.01,472.2,$200M-$500M,25.459999084472656,,,,False,,,True,False,22.170000076293945,-16.37,-9.34,0.77,-14.03,-25.39,-48.13,2021-07-09,2021-07-12,2021-08-02,2021-08-31,2021-09-30,2021-12-29,0.2302,0.3144,-2.6167,0.0266,-2.8546,-0.6708,-16.6002,-9.6544,3.3867,-14.0566,-22.5354,-47.4592,False,
RXST,"RxSight, Inc.",2021-08-03,2021-08-03,2021-08-03,2700000,4,4,,"[{""name"": ""Corley Jesse Anderson"", ""role"": ""Dir"", ""date"": ""2021-08-03"", ""price"": 16.0, ""value"": 1250000.0}, {""name"": ""Link William J Phd"", ""role"": ""Dir, 10%"", ""date"": ""2021-08-03"", ""price"": 16.0, ""value"": 500000.0}, {""name"": ""Andrews Julie"", ""role"": ""Dir"", ""date"": ""2021-08-03"", ""price"": 16.0, ""value"": 250000.0}, {""name"": ""Warner Robert Keith"", ""role"": ""Dir"", ""date"": ""2021-08-03"", ""price"": 16.0, ""value"": 700000.0}]",16.0,433.6,$200M-$500M,16.350000381469727,,,,False,17.31999969482422,-7.6,True,False,14.300000190734863,-13.92,-13.78,6.92,-4.48,-17.9,-28.04,2021-08-10,2021-08-13,2021-09-02,2021-10-04,2021-11-01,2022-01-31,2.0586,1.3846,5.0021,1.2917,7.5919,-7.174,-15.9786,-15.1646,1.9179,-5.7717,-25.4919,-20.866,False,
PRG,"PROG Holdings, Inc.",2021-08-09,2021-08-03,2021-08-09,536825,3,3,,"[{""name"": ""Garner Brian"", ""role"": ""CFO"", ""date"": ""2021-08-03"", ""price"": 42.89, ""value"": 107225.0}, {""name"": ""Michaels Steven A"", ""role"": ""CEO"", ""date"": ""2021-08-03"", ""price"": 42.91, ""value"": 321825.0}, {""name"": ""Curling Douglas C"", ""role"": ""Dir"", ""date"": ""2021-08-09"", ""price"": 43.11, ""value"": 107775.0}]",42.95,2792.8,$500M-$3B,41.99720764160156,57.40938186645508,25.117210388183594,-26.8,False,44.03477478027344,-2.5,True,False,42.57661056518555,1.52,-0.59,4.35,0.2,6.49,-13.25,2021-08-16,2021-08-19,2021-09-08,2021-10-08,2021-11-08,2022-02-07,-1.5858,-4.7888,0.593,-0.1567,9.2969,-9.896,3.1058,4.1988,3.757,0.3567,-2.8069,-3.354,False,
GPMT,Granite Point Mortgage Trust Inc.,2021-08-20,2021-08-12,2021-08-20,314382,3,3,,"[{""name"": ""Plust Steven"", ""role"": ""COO"", ""date"": ""2021-08-12"", ""price"": 12.94, ""value"": 103492.0}, {""name"": ""Urbaszek Marcin"", ""role"": ""CFO"", ""date"": ""2021-08-12"", ""price"": 12.73, ""value"": 101840.0}, {""name"": ""Sanders William Reid"", ""role"": ""Dir"", ""date"": ""2021-08-20"", ""price"": 13.2, ""value"": 109050.0}]",12.96,438.1,$200M-$500M,7.996102809906006,9.247763633728027,3.0768394470214844,-13.5,False,8.514313697814941,52.2,True,False,8.080462455749512,2.31,1.34,-0.89,1.8,-5.42,-8.15,2021-08-27,2021-08-30,2021-09-20,2021-10-19,2021-11-18,2022-02-16,3.0917,2.6682,-1.1065,3.1574,7.2632,-5.4072,-0.7817,-1.3282,0.2165,-1.3574,-12.6832,-2.7428,False,
ONTF,"ON24, Inc.",2021-08-24,2021-08-18,2021-08-24,1540217,3,3,,"[{""name"": ""Trempont Dominique"", ""role"": ""Dir"", ""date"": ""2021-08-18"", ""price"": 20.37, ""value"": 509200.0}, {""name"": ""Zwarenstein Barry"", ""role"": ""Dir"", ""date"": ""2021-08-20"", ""price"": 20.45, ""value"": 511188.0}, {""name"": ""Sharan Sharat"", ""role"": ""Pres, Chief Exec"", ""date"": ""2021-08-24"", ""price"": 22.12, ""value"": 519829.0}]",20.96,885.8,$500M-$3B,18.987436294555664,64.2983627319336,17.23541259765625,-70.5,True,28.19634246826172,-25.7,True,False,20.109420776367188,-2.96,-2.7,-14.16,-11.93,-32.62,-35.71,2021-08-31,2021-09-03,2021-09-23,2021-10-25,2021-11-22,2022-02-22,1.5097,2.4263,1.011,3.4622,4.4357,-11.1004,-4.4697,-5.1263,-15.171,-15.3922,-37.0557,-24.6096,False,
AUID,authID Inc.,2021-08-26,2021-08-26,2021-08-26,1249857,3,3,,"[{""name"": ""Thimot Thomas L"", ""role"": ""CEO"", ""date"": ""2021-08-26"", ""price"": 7.0, ""value"": 499982.0}, {""name"": ""Broenniman Philip R"", ""role"": ""Dir"", ""date"": ""2021-08-26"", ""price"": 7.0, ""value"": 249900.0}, {""name"": ""Kumnick Phillip L"", ""role"": ""Dir"", ""date"": ""2021-08-26"", ""price"": 7.0, ""value"": 499975.0}]",7.0,1497.4,$500M-$3B,70.0,100.0,54.47999954223633,-30.0,False,77.12000274658203,-90.9,True,False,76.0,33.68,3.26,32.53,36.11,60.95,-43.58,2021-09-02,2021-09-07,2021-09-27,2021-10-25,2021-11-24,2022-02-22,1.1528,-0.0088,0.3162,1.7029,2.5933,-12.6121,32.5272,3.2688,32.2138,34.4071,58.3567,-30.9679,False,
OSBC,"Old Second Bancorp, Inc.",2021-09-01,2021-08-12,2021-09-01,833131,4,4,,"[{""name"": ""Adams Bradley S."", ""role"": ""CFO"", ""date"": ""2021-08-12"", ""price"": 11.53, ""value"": 110042.0}, {""name"": ""Eccher James"", ""role"": ""CEO"", ""date"": ""2021-08-12"", ""price"": 11.54, ""value"": 101407.0}, {""name"": ""Klaeser Dennis L"", ""role"": ""Dir"", ""date"": ""2021-08-18"", ""price"": 12.0, ""value"": 503840.0}, {""name"": ""McLean Hugh H"", ""role"": ""Dir"", ""date"": ""2021-09-01"", ""price"": 11.78, ""value"": 117842.0}]",11.85,319.6,$200M-$500M,11.132661819458008,13.274881362915039,6.75138521194458,-16.1,False,10.758456230163574,10.1,True,False,11.132662773132324,0.84,2.1,11.01,15.99,4.18,20.48,2021-09-08,2021-09-13,2021-10-01,2021-11-01,2021-11-30,2022-02-28,-2.2269,-2.681,-2.6489,2.4665,-4.449,-10.6823,3.0669,4.781,13.6589,13.5235,8.629,31.1623,False,
SLQT,"SelectQuote, Inc.",2021-09-08,2021-08-30,2021-09-08,7721336,5,5,,"[{""name"": ""Danker Timothy Robert"", ""role"": ""CEO"", ""date"": ""2021-08-30"", ""price"": 8.75, ""value"": 1024101.0}, {""name"": ""Sadun Raffaele"", ""role"": ""CHIEF FINANCIAL  OFFICER"", ""date"": ""2021-08-30"", ""price"": 8.9, ""value"": 845500.0}, {""name"": ""Grant Robert Clay"", ""role"": ""Pres, SELECTQUOTE SENIOR"", ""date"": ""2021-08-30"", ""price"": 8.79, ""value"": 2021700.0}, {""name"": ""Grant William Thomas III"", ""role"": ""COO"", ""date"": ""2021-08-30"", ""price"": 8.85, ""value"": 2035500.0}, {""name"": ""Grant W Thomas II"", ""role"": ""Dir"", ""date"": ""2021-09-08"", ""price"": 12.42, ""value"": 1794535.0}]",9.46,1996.5,$500M-$3B,12.199999809265137,32.279998779296875,7.889999866485596,-62.2,False,14.350000381469727,-34.1,True,False,13.140000343322754,7.0,2.44,-4.87,-13.93,-28.08,-82.65,2021-09-15,2021-09-20,2021-10-08,2021-11-08,2021-12-07,2022-03-07,-0.7953,-2.9579,-0.6965,8.706,0.4329,-12.9185,7.7953,5.3979,-4.1735,-22.636,-28.5129,-69.7315,False,
RILY,"BRC Group Holdings, Inc.",2021-09-13,2021-08-17,2021-09-13,10317108,3,3,,"[{""name"": ""Moore Andrew"", ""role"": ""CEO B. Riley Securities, Inc."", ""date"": ""2021-08-17"", ""price"": 63.7, ""value"": 318500.0}, {""name"": ""Paulson Randall E"", ""role"": ""Dir"", ""date"": ""2021-08-19"", ""price"": 60.82, ""value"": 608220.0}, {""name"": ""Riley Bryant R"", ""role"": ""COB, Co-CEO, 10%"", ""date"": ""2021-08-19"", ""price"": 60.61, ""value"": 8181729.0}, {""name"": ""Moore Andrew"", ""role"": ""CEO B. Riley Securities, Inc."", ""date"": ""2021-09-10"", ""price"": 60.2, ""value"": 301000.0}, {""name"": ""Paulson Randall E"", ""role"": ""Dir"", ""date"": ""2021-09-13"", ""price"": 60.51, ""value"": 907659.0}]",60.69,1311.6,$500M-$3B,45.47692108154297,56.54822540283203,16.007843017578125,-19.6,False,50.55853271484375,20.0,True,False,45.146297454833984,-4.91,-0.7,-1.12,36.71,34.15,12.55,2021-09-20,2021-09-23,2021-10-13,2021-11-12,2021-12-13,2022-03-14,-1.2952,2.1678,1.4562,9.1736,-1.2213,-11.8883,-3.6148,-2.8678,-2.5762,27.5364,35.3713,24.4383,False,
BLFY,Blue Foundry Bancorp,2021-09-13,2021-08-20,2021-09-13,821039,3,3,,"[{""name"": ""Nesci James D"", ""role"": ""Pres, CEO"", ""date"": ""2021-08-20"", ""price"": 13.48, ""value"": 134798.0}, {""name"": ""Nesci James D"", ""role"": ""Pres, CEO"", ""date"": ""2021-08-20"", ""price"": 13.48, ""value"": 134798.0}, {""name"": ""Goldstein Robert Thomas"", ""role"": ""Dir"", ""date"": ""2021-08-30"", ""price"": 13.56, ""value"": 237318.0}, {""name"": ""Shaw Jonathan M."", ""role"": ""Dir"", ""date"": ""2021-09-13"", ""price"": 14.36, ""value"": 314125.0}]",13.83,409.6,$200M-$500M,14.359999656677246,14.550000190734863,12.380000114440918,-1.3,False,13.5,2.4,True,False,14.0,-4.14,-1.14,-1.36,3.21,4.5,-3.21,2021-09-20,2021-09-23,2021-10-13,2021-11-12,2021-12-13,2022-03-14,-1.2952,2.1678,1.4562,9.1736,-1.2213,-11.8883,-2.8448,-3.3078,-2.8162,-5.9636,5.7213,8.6783,False,
PRCT,PROCEPT BioRobotics Corporation,2021-09-17,2021-09-17,2021-09-17,21545000,5,5,,"[{""name"": ""Desai Antal Rohit"", ""role"": ""Dir, 10%"", ""date"": ""2021-09-17"", ""price"": 25.0, ""value"": 11000000.0}, {""name"": ""Harris Taylor C."", ""role"": ""Dir"", ""date"": ""2021-09-17"", ""price"": 25.0, ""value"": 250000.0}, {""name"": ""Wood Morgan Colby"", ""role"": ""Dir"", ""date"": ""2021-09-17"", ""price"": 25.0, ""value"": 170000.0}, {""name"": ""Krummel Thomas M"", ""role"": ""Dir"", ""date"": ""2021-09-17"", ""price"": 25.0, ""value"": 125000.0}, {""name"": ""Moll Frederic H"", ""role"": ""Dir"", ""date"": ""2021-09-17"", ""price"": 25.0, ""value"": 10000000.0}]",25.0,1690.8,$500M-$3B,40.0,,,,False,41.939998626708984,-40.4,True,False,38.720001220703125,-2.87,-2.43,14.9,12.37,-31.59,-16.79,2021-09-24,2021-09-27,2021-10-18,2021-11-16,2021-12-16,2022-03-16,3.0093,4.5748,3.9236,10.3707,-1.2499,-6.4565,-5.8793,-7.0048,10.9764,1.9993,-30.3401,-10.3335,False,
